INSTRUMENT_TYPE_ID,TICKER_ID,TICKER_CODE,COUNTRY_NAME,COUNTRY_CODE,COUNTRY_CODE_2,PLUS500
1,13816,RE8.F,France,11,FR,0
1,13817,111N.F,France,11,FR,0
1,13818,GAB.F,France,11,FR,0
1,13819,AXZA.F,France,11,FR,0
1,13820,NCB.DE,France,11,FR,0
1,13821,0AY.F,France,11,FR,0
1,13822,AM3D.F,France,11,FR,0
1,13823,A5E.F,France,11,FR,0
1,13824,AS3.F,France,11,FR,0
1,13825,AM5.F,France,11,FR,0
1,13826,8AF.F,France,11,FR,0
1,13827,9AC.F,France,11,FR,0
1,13828,2P31.F,France,11,FR,0
1,13829,CCL.F,France,11,FR,0
1,13830,4M2B.F,France,11,FR,0
1,13831,MFNC.F,France,11,FR,0
1,13832,EH3A.F,France,11,FR,0
1,13833,FGA.F,France,11,FR,0
1,13834,EWE.F,France,11,FR,0
1,13835,2AM.F,France,11,FR,0
1,13836,B3O.F,France,11,FR,0
1,13837,LACA.F,France,11,FR,0
1,13838,N84.F,France,11,FR,0
1,13839,RGPB.F,France,11,FR,0
1,13840,0CI.F,France,11,FR,0
1,13841,0AX.F,France,11,FR,0
1,13842,721.F,France,11,FR,0
1,13843,GG6.F,France,11,FR,0
1,13844,72A.F,France,11,FR,0
1,13845,A3I.F,France,11,FR,0
1,13846,MV9A.F,France,11,FR,0
1,13847,GGM.F,France,11,FR,0
1,13848,NGLD.F,France,11,FR,0
1,13849,BRJ.F,France,11,FR,0
1,13850,AUK.F,France,11,FR,0
1,13851,3AM.F,France,11,FR,0
1,13852,A50.F,France,11,FR,0
1,13853,MLARD.PA,France,11,FR,0
1,13854,NAPN.F,France,11,FR,0
1,13855,N5Z.F,France,11,FR,0
1,13856,DOP.F,France,11,FR,0
1,13857,FAR.F,France,11,FR,0
1,13858,OAC.F,France,11,FR,0
1,13859,AZS.F,France,11,FR,0
1,13860,A4XA.F,France,11,FR,0
1,13861,AML.PA,France,11,FR,0
1,13862,A7L.F,France,11,FR,0
1,13863,NCB.F,France,11,FR,0
1,13864,AM6.F,France,11,FR,0
1,13865,54M.F,France,11,FR,0
1,13866,ADWA.F,France,11,FR,0
1,13867,4AM.F,France,11,FR,0
1,13868,AMY.F,France,11,FR,0
1,13869,AXNA.F,France,11,FR,0
1,13870,AZE.F,France,11,FR,0
1,13871,AOS.F,France,11,FR,0
1,13872,AMD.F,France,11,FR,0
1,13873,A2A.F,France,11,FR,0
1,13874,UNN.F,France,11,FR,0
1,13875,AYA.F,France,11,FR,0
1,13876,WUC.F,France,11,FR,0
1,13877,LT8.F,France,11,FR,0
1,13878,RPH.F,France,11,FR,0
1,13879,APK.F,France,11,FR,0
1,13880,SPS1.F,France,11,FR,0
1,13881,ROSA.PA,France,11,FR,0
1,13882,PSAT.PA,France,11,FR,0
1,13883,PROL.PA,France,11,FR,0
1,13884,PAOR.PA,France,11,FR,0
1,13885,PERR.PA,France,11,FR,0
1,13886,MLIMP.PA,France,11,FR,0
1,13887,MLHOP.PA,France,11,FR,0
1,13888,MLGRC.PA,France,11,FR,0
1,13889,GUI.PA,France,11,FR,0
1,13890,GDJA.F,France,11,FR,0
1,13891,FIPP.PA,France,11,FR,0
1,13892,ETL.PA,France,11,FR,1
1,13893,EDI.PA,France,11,FR,0
1,13894,DXC.F,France,11,FR,0
1,13895,CO.PA,France,11,FR,1
1,13896,BLUE.PA,France,11,FR,0
1,13897,BLEE.PA,France,11,FR,0
1,13898,AZ2.F,France,11,FR,0
1,13899,8AL.F,France,11,FR,0
1,13900,7A6.F,France,11,FR,0
1,13901,0AD.F,France,11,FR,0
1,13902,MPI.PA,France,11,FR,0
1,13903,ANF.PA,France,11,FR,0
1,13904,0NA.F,France,11,FR,0
1,13905,MND.PA,France,11,FR,0
1,13906,NSGP.PA,France,11,FR,0
1,13907,MLCEC.PA,France,11,FR,0
1,13908,MLPSH.PA,France,11,FR,0
1,13909,AQE.F,France,11,FR,0
1,13910,CARPD.PA,France,11,FR,0
1,13911,FG1.F,France,11,FR,0
1,13912,8DA.F,France,11,FR,0
1,13913,NVAH.F,France,11,FR,0
1,13914,A4A.F,France,11,FR,0
1,13915,MJC.F,France,11,FR,0
1,13916,AOD.F,France,11,FR,0
1,13917,ANB.F,France,11,FR,0
1,13918,MLOLM.PA,France,11,FR,0
1,13919,BSFA.F,France,11,FR,0
1,13920,MLAMA.PA,France,11,FR,0
1,13921,BBJ.F,France,11,FR,0
1,13922,MLSIC.PA,France,11,FR,0
1,13923,ANL.F,France,11,FR,0
1,13924,HUD.F,France,11,FR,0
1,13925,TJO.F,France,11,FR,0
1,13926,ORPNV.PA,France,11,FR,0
1,13927,351.F,France,11,FR,0
1,13928,102.F,France,11,FR,0
1,13929,MLETA.PA,France,11,FR,0
1,13930,A58.F,France,11,FR,0
1,13931,AS7.F,France,11,FR,0
1,13932,124.F,France,11,FR,0
1,13933,MLHYD.PA,France,11,FR,0
1,13934,TNFN.PA,France,11,FR,0
1,13935,5AO.F,France,11,FR,0
1,13936,ANB1.F,France,11,FR,0
1,13937,MLIFE.NX,France,11,FR,0
1,13938,MLMAB.NX,France,11,FR,0
1,13939,BZY.F,France,11,FR,0
1,13940,INFE.PA,France,11,FR,0
1,13941,4QVA.F,France,11,FR,0
1,13942,GJ2A.F,France,11,FR,0
1,13943,SLB.NX,France,11,FR,0
1,13944,AUGR.PA,France,11,FR,0
1,13945,PD1A.F,France,11,FR,0
1,13946,ANS.F,France,11,FR,0
1,13947,44A.F,France,11,FR,0
1,13948,RAL.PA,France,11,FR,1
1,13949,HU7.F,France,11,FR,0
1,13950,MLFXO.PA,France,11,FR,0
1,13951,KB9.F,France,11,FR,0
1,13952,FALG.PA,France,11,FR,0
1,13953,FKP.F,France,11,FR,0
1,13954,AODC.F,France,11,FR,0
1,13955,4A0.F,France,11,FR,0
1,13956,AN9.F,France,11,FR,0
1,13957,LLY.PA,France,11,FR,0
1,13958,PZX.F,France,11,FR,0
1,13959,SLB.PA,France,11,FR,0
1,13960,STNT.PA,France,11,FR,0
1,13961,MLMTD.PA,France,11,FR,0
1,13962,12X1.F,France,11,FR,0
1,13963,MLFRC.PA,France,11,FR,0
1,13964,GNV.F,France,11,FR,0
1,13965,OFX.F,France,11,FR,0
1,13966,MLCMI.PA,France,11,FR,0
1,13967,3GRA.F,France,11,FR,0
1,13968,NRX.PA,France,11,FR,0
1,13969,AN1.F,France,11,FR,0
1,13970,SCL.F,France,11,FR,0
1,13971,MLFMM.PA,France,11,FR,0
1,13972,MLTDS.PA,France,11,FR,0
1,13973,MLCFD.PA,France,11,FR,0
1,13974,FKR.F,France,11,FR,0
1,13975,W9X.F,France,11,FR,0
1,13976,AO7.F,France,11,FR,0
1,13977,9AK.F,France,11,FR,0
1,13978,ANU.F,France,11,FR,0
1,13979,AOG.F,France,11,FR,0
1,13980,LHOG.F,France,11,FR,0
1,13981,DUP.DE,France,11,FR,0
1,13982,PB8.F,France,11,FR,0
1,13983,SFCA.PA,France,11,FR,0
1,13984,6TA1.F,France,11,FR,0
1,13985,SII.PA,France,11,FR,0
1,13986,5CA1.F,France,11,FR,0
1,13987,AOP.F,France,11,FR,0
1,13988,AOL1.F,France,11,FR,0
1,13989,9H6.F,France,11,FR,0
1,13990,47C.F,France,11,FR,0
1,13991,AON.F,France,11,FR,0
1,13992,BP1.F,France,11,FR,0
1,13993,AOF.F,France,11,FR,0
1,13994,7TA.F,France,11,FR,0
1,13995,AOZ.F,France,11,FR,0
1,13996,AOT.F,France,11,FR,0
1,13997,AOHA.F,France,11,FR,0
1,13998,APR.PA,France,11,FR,0
1,13999,7AA.F,France,11,FR,0
1,14000,2FA.F,France,11,FR,0
1,14001,A9KN.F,France,11,FR,0
1,14002,39A.F,France,11,FR,0
1,14003,AP7.F,France,11,FR,0
1,14004,279.F,France,11,FR,0
1,14005,4AP.F,France,11,FR,0
1,14006,2A6.F,France,11,FR,0
1,14007,LTIA.F,France,11,FR,0
1,14008,9A1.F,France,11,FR,0
1,14009,DP4B.F,France,11,FR,0
1,14010,43G.F,France,11,FR,0
1,14011,OAL.F,France,11,FR,0
1,14012,36F.F,France,11,FR,0
1,14013,A59.F,France,11,FR,0
1,14014,DP4A.F,France,11,FR,0
1,14015,AP2.F,France,11,FR,0
1,14016,AP0.F,France,11,FR,0
1,14017,FZV.F,France,11,FR,0
1,14018,M2K.F,France,11,FR,0
1,14019,APO.F,France,11,FR,0
1,14020,2MO.F,France,11,FR,0
1,14021,A3X.F,France,11,FR,0
1,14022,2GT.F,France,11,FR,0
1,14023,UDJN.F,France,11,FR,0
1,14024,B2B.F,France,11,FR,0
1,14025,CKS2.F,France,11,FR,0
1,14026,PJZ.F,France,11,FR,0
1,14027,GI4.F,France,11,FR,0
1,14028,55O.F,France,11,FR,0
1,14029,85S.F,France,11,FR,0
1,14030,5AR.F,France,11,FR,0
1,14031,3OX.F,France,11,FR,0
1,14032,A2I1.F,France,11,FR,0
1,14033,6AP.F,France,11,FR,0
1,14034,MLAAT.PA,France,11,FR,0
1,14035,AQHE.F,France,11,FR,0
1,14036,AQJ.F,France,11,FR,0
1,14037,AQL.F,France,11,FR,0
1,14038,3HA.F,France,11,FR,0
1,14039,AQY.F,France,11,FR,0
1,14040,JM4A.F,France,11,FR,0
1,14041,AQP.F,France,11,FR,0
1,14042,N3A.F,France,11,FR,0
1,14043,MLGAI.PA,France,11,FR,0
1,14044,ARTE.PA,France,11,FR,0
1,14045,ARO.F,France,11,FR,0
1,14046,ARG.PA,France,11,FR,0
1,14047,4XT.F,France,11,FR,0
1,14048,3AR.F,France,11,FR,0
1,14049,0WC.F,France,11,FR,0
1,14050,BDPA.F,France,11,FR,0
1,14051,ARRC.F,France,11,FR,0
1,14052,AR2.F,France,11,FR,0
1,14053,FRM2.F,France,11,FR,0
1,14054,A8U.F,France,11,FR,0
1,14055,SRI.F,France,11,FR,0
1,14056,BK1.F,France,11,FR,0
1,14057,AREVA.NX,France,11,FR,0
1,14058,AYH.F,France,11,FR,0
1,14059,M19A.F,France,11,FR,0
1,14060,77A.F,France,11,FR,0
1,14061,MAC1.F,France,11,FR,0
1,14062,54E.F,France,11,FR,0
1,14063,26A1.F,France,11,FR,0
1,14064,6AX.F,France,11,FR,0
1,14065,17D.F,France,11,FR,0
1,14066,AV1.F,France,11,FR,0
1,14067,38A.F,France,11,FR,0
1,14068,ONL.F,France,11,FR,0
1,14069,S6A1.F,France,11,FR,0
1,14070,GIX.F,France,11,FR,0
1,14071,0GT1.F,France,11,FR,0
1,14072,A7X1.F,France,11,FR,0
1,14073,8SW1.F,France,11,FR,0
1,14074,MLART.PA,France,11,FR,0
1,14075,ARW.F,France,11,FR,0
1,14076,A9RB.F,France,11,FR,0
1,14077,MLARO.PA,France,11,FR,0
1,14078,4GJ.F,France,11,FR,0
1,14079,VTJ1.F,France,11,FR,0
1,14080,LP5.F,France,11,FR,0
1,14081,U9R.F,France,11,FR,0
1,14082,RSK.F,France,11,FR,0
1,14083,117.F,France,11,FR,0
1,14084,GAC.F,France,11,FR,0
1,14085,R6T1.F,France,11,FR,0
1,14086,D2EN.F,France,11,FR,0
1,14087,REB.F,France,11,FR,0
1,14088,RN3.F,France,11,FR,0
1,14089,AT1.F,France,11,FR,0
1,14090,ART.F,France,11,FR,0
1,14091,6HA.F,France,11,FR,0
1,14092,HDP1.F,France,11,FR,0
1,14093,ARI.F,France,11,FR,0
1,14094,0AK.F,France,11,FR,0
1,14095,MJ72.F,France,11,FR,0
1,14096,8AN.F,France,11,FR,0
1,14097,ARM.F,France,11,FR,0
1,14098,JXR.PA,France,11,FR,0
1,14099,15A.F,France,11,FR,0
1,14100,WFT.F,France,11,FR,0
1,14101,KNS1.F,France,11,FR,0
1,14102,O4V2.F,France,11,FR,0
1,14103,PRC.NX,France,11,FR,0
1,14104,MLAMY.PA,France,11,FR,0
1,14105,I9DN.F,France,11,FR,0
1,14106,HQ1N.F,France,11,FR,0
1,14107,HIJ2.F,France,11,FR,0
1,14108,ARTO.PA,France,11,FR,0
1,14109,REB.DE,France,11,FR,0
1,14110,PRC.PA,France,11,FR,0
1,14111,ASV.F,France,11,FR,0
1,14112,OWQ.F,France,11,FR,0
1,14113,A61.F,France,11,FR,0
1,14114,AR3.F,France,11,FR,0
1,14115,ARX.F,France,11,FR,0
1,14116,EL5A.F,France,11,FR,0
1,14117,I3A1.F,France,11,FR,0
1,14118,AR9.F,France,11,FR,0
1,14119,A6T.F,France,11,FR,0
1,14120,AZL.F,France,11,FR,0
1,14121,AR4.F,France,11,FR,0
1,14122,91A.F,France,11,FR,0
1,14123,35Y.F,France,11,FR,0
1,14124,A0W.F,France,11,FR,0
1,14125,4AW.F,France,11,FR,0
1,14126,8RC.F,France,11,FR,0
1,14127,1AW.F,France,11,FR,0
1,14128,ARRB.F,France,11,FR,0
1,14129,ADM.F,France,11,FR,0
1,14130,ARB1.F,France,11,FR,0
1,14131,2AR1.F,France,11,FR,0
1,14132,FR2.F,France,11,FR,0
1,14133,FX9.F,France,11,FR,0
1,14134,ARQ.F,France,11,FR,0
1,14135,41X.F,France,11,FR,0
1,14136,A4W.F,France,11,FR,0
1,14137,82A.F,France,11,FR,0
1,14138,CDC.F,France,11,FR,0
1,14139,MLNMA.PA,France,11,FR,0
1,14140,ASY.PA,France,11,FR,0
1,14141,9EA.F,France,11,FR,0
1,14142,0LC.F,France,11,FR,0
1,14143,ASH.F,France,11,FR,0
1,14144,DKC.F,France,11,FR,0
1,14145,0ACS.F,France,11,FR,0
1,14146,BHQ.F,France,11,FR,0
1,14147,KID1.F,France,11,FR,0
1,14148,A1U.F,France,11,FR,0
1,14149,4P9.F,France,11,FR,0
1,14150,AUX.F,France,11,FR,0
1,14151,02A1.F,France,11,FR,0
1,14152,A5A.F,France,11,FR,0
1,14153,MGZ.F,France,11,FR,0
1,14154,55AA.F,France,11,FR,0
1,14155,ORD.F,France,11,FR,0
1,14156,BZG2.F,France,11,FR,0
1,14157,TPY1.F,France,11,FR,0
1,14158,1A9.F,France,11,FR,0
1,14159,AYV1.F,France,11,FR,0
1,14160,A1B.F,France,11,FR,0
1,14161,ASME.DE,France,11,FR,0
1,14162,BOA.F,France,11,FR,0
1,14163,AWG.F,France,11,FR,0
1,14164,GFY1.F,France,11,FR,0
1,14165,ASME.F,France,11,FR,0
1,14166,AVS.F,France,11,FR,0
1,14167,ASJA.F,France,11,FR,0
1,14168,A8M1.F,France,11,FR,0
1,14169,JAN.F,France,11,FR,0
1,14170,AVB.F,France,11,FR,0
1,14171,SP5A.F,France,11,FR,0
1,14172,HEH.F,France,11,FR,0
1,14173,RQZB.F,France,11,FR,0
1,14174,EJ1A.F,France,11,FR,0
1,14175,4OJ.F,France,11,FR,0
1,14176,ASK.PA,France,11,FR,0
1,14177,VAHB.F,France,11,FR,0
1,14178,ASI1.F,France,11,FR,0
1,14179,MLVOP.PA,France,11,FR,0
1,14180,MLAEM.PA,France,11,FR,0
1,14181,5AB.F,France,11,FR,0
1,14182,R3Q.DE,France,11,FR,0
1,14183,5ASA.F,France,11,FR,0
1,14184,S3Z.F,France,11,FR,0
1,14185,CKDR.F,France,11,FR,0
1,14186,DHU.F,France,11,FR,0
1,14187,CNP.PA,France,11,FR,1
1,14188,NIH.F,France,11,FR,0
1,14189,ASP.PA,France,11,FR,0
1,14190,B7U.F,France,11,FR,0
1,14191,OA2.F,France,11,FR,0
1,14192,ASG.F,France,11,FR,0
1,14193,AY7A.F,France,11,FR,0
1,14194,ASMF.F,France,11,FR,0
1,14195,9XA.F,France,11,FR,0
1,14196,DYQ.F,France,11,FR,0
1,14197,4AS.F,France,11,FR,0
1,14198,MHT.F,France,11,FR,0
1,14199,ATH1.F,France,11,FR,0
1,14200,V7B1.F,France,11,FR,0
1,14201,JHY.F,France,11,FR,0
1,14202,DIC.F,France,11,FR,0
1,14203,BXP.F,France,11,FR,0
1,14204,AS6.F,France,11,FR,0
1,14205,0FK.F,France,11,FR,0
1,14206,AVA.F,France,11,FR,0
1,14207,UZ1B.F,France,11,FR,0
1,14208,RO9.F,France,11,FR,0
1,14209,A2S1.F,France,11,FR,0
1,14210,BZ1.F,France,11,FR,0
1,14211,A1H.F,France,11,FR,0
1,14212,ASD1.F,France,11,FR,0
1,14213,FND.F,France,11,FR,0
1,14214,ML350.PA,France,11,FR,0
1,14215,SFB1.F,France,11,FR,0
1,14216,8GA.F,France,11,FR,0
1,14217,R1E.F,France,11,FR,0
1,14218,SLL.F,France,11,FR,0
1,14219,SANT.F,France,11,FR,0
1,14220,ROI.F,France,11,FR,0
1,14221,MKL.F,France,11,FR,0
1,14222,FATL.PA,France,11,FR,0
1,14223,ATEME.PA,France,11,FR,0
1,14224,36A.F,France,11,FR,0
1,14225,ATGN.F,France,11,FR,0
1,14226,AT2.F,France,11,FR,0
1,14227,E5S1.F,France,11,FR,0
1,14228,M82.F,France,11,FR,0
1,14229,AUS.F,France,11,FR,0
1,14230,SAC.F,France,11,FR,0
1,14231,AW2.F,France,11,FR,0
1,14232,A5I.F,France,11,FR,0
1,14233,33L.F,France,11,FR,0
1,14234,4LS.F,France,11,FR,0
1,14235,PH01.F,France,11,FR,0
1,14236,MYM.F,France,11,FR,0
1,14237,9AT.F,France,11,FR,0
1,14238,6AW.F,France,11,FR,0
1,14239,UIA.F,France,11,FR,0
1,14240,T1L.F,France,11,FR,0
1,14241,COR.F,France,11,FR,0
1,14242,88A.F,France,11,FR,0
1,14243,ATP.F,France,11,FR,0
1,14244,98S.F,France,11,FR,0
1,14245,9AO.F,France,11,FR,0
1,14246,UP2.F,France,11,FR,0
1,14247,AU9.F,France,11,FR,0
1,14248,ATM.F,France,11,FR,0
1,14249,SEW.F,France,11,FR,0
1,14250,TWB.F,France,11,FR,0
1,14251,WFS.F,France,11,FR,0
1,14252,DH9.F,France,11,FR,0
1,14253,DOQ.F,France,11,FR,0
1,14254,B3W.F,France,11,FR,0
1,14255,O2C.F,France,11,FR,0
1,14256,AXI.F,France,11,FR,0
1,14257,6W2.F,France,11,FR,0
1,14258,ATONV.PA,France,11,FR,0
1,14259,EBO.F,France,11,FR,0
1,14260,PFI.F,France,11,FR,0
1,14261,FAA.F,France,11,FR,0
1,14262,2LA.F,France,11,FR,0
1,14263,WSV2.F,France,11,FR,0
1,14264,C8I.F,France,11,FR,0
1,14265,ATU.F,France,11,FR,0
1,14266,2NAE.F,France,11,FR,0
1,14267,2U2.F,France,11,FR,0
1,14268,PKL.F,France,11,FR,0
1,14269,ODDB.F,France,11,FR,0
1,14270,A37.F,France,11,FR,0
1,14271,P4N.F,France,11,FR,0
1,14272,D7I.F,France,11,FR,0
1,14273,BZ6.F,France,11,FR,0
1,14274,IFGA.F,France,11,FR,0
1,14275,IMO.F,France,11,FR,0
1,14276,ATQP.F,France,11,FR,0
1,14277,14A.F,France,11,FR,0
1,14278,CMBT.F,France,11,FR,0
1,14279,ATO.F,France,11,FR,0
1,14280,1FC.F,France,11,FR,0
1,14281,SOBA.F,France,11,FR,0
1,14282,AD9S.F,France,11,FR,0
1,14283,LEN.F,France,11,FR,0
1,14284,8A6.F,France,11,FR,0
1,14285,RAD.F,France,11,FR,0
1,14286,BWO.F,France,11,FR,0
1,14287,WOF.F,France,11,FR,0
1,14288,O3P.F,France,11,FR,0
1,14289,BFC.F,France,11,FR,0
1,14290,TA1.F,France,11,FR,0
1,14291,F1H.F,France,11,FR,0
1,14292,EVN.F,France,11,FR,0
1,14293,RAW.F,France,11,FR,0
1,14294,SO1.F,France,11,FR,0
1,14295,RRZ.F,France,11,FR,0
1,14296,RR3.F,France,11,FR,0
1,14297,PLD.F,France,11,FR,0
1,14298,RJS.F,France,11,FR,0
1,14299,MO1.F,France,11,FR,0
1,14300,MG9.F,France,11,FR,0
1,14301,LSE.F,France,11,FR,0
1,14302,HJY.F,France,11,FR,0
1,14303,HDJ.F,France,11,FR,0
1,14304,GK9.F,France,11,FR,0
1,14305,E6B.F,France,11,FR,0
1,14306,CDP.F,France,11,FR,0
1,14307,BM1.F,France,11,FR,0
1,14308,BC3.F,France,11,FR,0
1,14309,B1N.F,France,11,FR,0
1,14310,AURE.PA,France,11,FR,0
1,14311,AUB.PA,France,11,FR,0
1,14312,7C8.F,France,11,FR,0
1,14313,5CW.F,France,11,FR,0
1,14314,5A8.F,France,11,FR,0
1,14315,3UK.F,France,11,FR,0
1,14316,3NR.F,France,11,FR,0
1,14317,3B4.F,France,11,FR,0
1,14318,21P.F,France,11,FR,0
1,14319,0DPS.F,France,11,FR,0
1,14320,LBL.F,France,11,FR,0
1,14321,RSM.F,France,11,FR,0
1,14322,FZ9.F,France,11,FR,0
1,14323,WE7.F,France,11,FR,0
1,14324,SIT1.F,France,11,FR,0
1,14325,TG9.F,France,11,FR,0
1,14326,GY6.F,France,11,FR,0
1,14327,P4R.F,France,11,FR,0
1,14328,EJ7.F,France,11,FR,0
1,14329,OBF.F,France,11,FR,0
1,14330,RYV.F,France,11,FR,0
1,14331,1TT.F,France,11,FR,0
1,14332,DS0.F,France,11,FR,0
1,14333,DQY.F,France,11,FR,0
1,14334,I8Y.F,France,11,FR,0
1,14335,R1R.F,France,11,FR,0
1,14336,27P.F,France,11,FR,0
1,14337,KN6.F,France,11,FR,0
1,14338,SLD.F,France,11,FR,0
1,14339,UFW.F,France,11,FR,0
1,14340,92A1.F,France,11,FR,0
1,14341,PBN.F,France,11,FR,0
1,14342,S6N.F,France,11,FR,0
1,14343,LX6.F,France,11,FR,0
1,14344,RX5.F,France,11,FR,0
1,14345,U1P.F,France,11,FR,0
1,14346,GWA.F,France,11,FR,0
1,14347,B7B.F,France,11,FR,0
1,14348,ORL.F,France,11,FR,0
1,14349,P4Q.F,France,11,FR,0
1,14350,DRM.F,France,11,FR,0
1,14351,SFM1.F,France,11,FR,0
1,14352,C9C.F,France,11,FR,0
1,14353,NPL.F,France,11,FR,0
1,14354,G3B.F,France,11,FR,0
1,14355,UK4.F,France,11,FR,0
1,14356,6G4.F,France,11,FR,0
1,14357,E1L.F,France,11,FR,0
1,14358,TNR.F,France,11,FR,0
1,14359,NRM.F,France,11,FR,0
1,14360,59Y.F,France,11,FR,0
1,14361,KXT.F,France,11,FR,0
1,14362,D4A.F,France,11,FR,0
1,14363,I5P.F,France,11,FR,0
1,14364,0GI.F,France,11,FR,0
1,14365,07R.F,France,11,FR,0
1,14366,47L.F,France,11,FR,0
1,14367,E4N.F,France,11,FR,0
1,14368,IDZ.F,France,11,FR,0
1,14369,S2Z.F,France,11,FR,0
1,14370,AURS.PA,France,11,FR,0
1,14371,4SVE.F,France,11,FR,0
1,14372,GAV.F,France,11,FR,0
1,14373,SQX.F,France,11,FR,0
1,14374,CJB.F,France,11,FR,0
1,14375,UUD.F,France,11,FR,0
1,14376,E9M.F,France,11,FR,0
1,14377,9EM.F,France,11,FR,0
1,14378,PB4.F,France,11,FR,0
1,14379,LK9.F,France,11,FR,0
1,14380,2UA.F,France,11,FR,0
1,14381,NS7.F,France,11,FR,0
1,14382,SAL.F,France,11,FR,0
1,14383,TRO.F,France,11,FR,0
1,14384,2AY.F,France,11,FR,0
1,14385,HQX.F,France,11,FR,0
1,14386,TQM.F,France,11,FR,0
1,14387,E6Q.F,France,11,FR,0
1,14388,MQF.F,France,11,FR,0
1,14389,AVT.PA,France,11,FR,0
1,14390,AVQ.PA,France,11,FR,0
1,14391,AVG.F,France,11,FR,0
1,14392,A1V.F,France,11,FR,0
1,14393,8AM.F,France,11,FR,0
1,14394,DO9A.F,France,11,FR,0
1,14395,CTQ.F,France,11,FR,0
1,14396,4A91.F,France,11,FR,0
1,14397,HSD.F,France,11,FR,0
1,14398,3AY.F,France,11,FR,0
1,14399,3A2.F,France,11,FR,0
1,14400,AX6.F,France,11,FR,0
1,14401,CUCA.F,France,11,FR,0
1,14402,AV7.F,France,11,FR,0
1,14403,43B.F,France,11,FR,0
1,14404,W2U1.F,France,11,FR,0
1,14405,VPA.F,France,11,FR,0
1,14406,VG2.F,France,11,FR,0
1,14407,AW5.F,France,11,FR,0
1,14408,AV6.F,France,11,FR,0
1,14409,GV6.F,France,11,FR,0
1,14410,AVT.F,France,11,FR,0
1,14411,6GAA.F,France,11,FR,0
1,14412,OU5.F,France,11,FR,0
1,14413,12A.F,France,11,FR,0
1,14414,VNI.F,France,11,FR,0
1,14415,DAU.F,France,11,FR,0
1,14416,AVU.F,France,11,FR,0
1,14417,GCR.F,France,11,FR,0
1,14418,AVD.F,France,11,FR,0
1,14419,GU8.F,France,11,FR,0
1,14420,W6P.F,France,11,FR,0
1,14421,UV7.F,France,11,FR,0
1,14422,AVI.F,France,11,FR,0
1,14423,AV3.F,France,11,FR,0
1,14424,BV5.F,France,11,FR,0
1,14425,VZ8.F,France,11,FR,0
1,14426,AVVG.F,France,11,FR,0
1,14427,AX4.F,France,11,FR,0
1,14428,3A3N.F,France,11,FR,0
1,14429,CTS.F,France,11,FR,0
1,14430,1VA.F,France,11,FR,0
1,14431,AWM.F,France,11,FR,0
1,14432,AWR.F,France,11,FR,0
1,14433,2AW.F,France,11,FR,0
1,14434,AWOX.PA,France,11,FR,0
1,14435,0AI.F,France,11,FR,0
1,14436,AWT.F,France,11,FR,0
1,14437,AWE.F,France,11,FR,0
1,14438,AXW.PA,France,11,FR,0
1,14439,AXD2.F,France,11,FR,0
1,14440,AXF.F,France,11,FR,0
1,14441,SPR.F,France,11,FR,0
1,14442,3AS.F,France,11,FR,0
1,14443,HGQN.F,France,11,FR,0
1,14444,AXA.F,France,11,FR,0
1,14445,9AX.F,France,11,FR,0
1,14446,UZC.F,France,11,FR,0
1,14447,CSNV.PA,France,11,FR,0
1,14448,T9MA.F,France,11,FR,0
1,14449,AXV.F,France,11,FR,0
1,14450,AYCN.F,France,11,FR,0
1,14451,AYJ.F,France,11,FR,0
1,14452,AYS1.F,France,11,FR,0
1,14453,NVAU.F,France,11,FR,0
1,14454,MLAZL.NX,France,11,FR,0
1,14455,AZ5.F,France,11,FR,0
1,14456,UL9.F,France,11,FR,0
1,14457,R1Y.F,France,11,FR,0
1,14458,AZ6.F,France,11,FR,0
1,14459,AZU.F,France,11,FR,0
1,14460,A0U2.F,France,11,FR,0
1,14461,MLAZL.PA,France,11,FR,0
1,14462,A6Z.F,France,11,FR,0
1,14463,HDB.F,France,11,FR,0
1,14464,AZG5.F,France,11,FR,0
1,14465,MP2A.F,France,11,FR,0
1,14466,P8AA.F,France,11,FR,0
1,14467,20M.F,France,11,FR,0
1,14468,SEBC.F,France,11,FR,0
1,14469,POPD.F,France,11,FR,0
1,14470,PO0.F,France,11,FR,0
1,14471,LLD.F,France,11,FR,0
1,14472,FH21.F,France,11,FR,0
1,14473,DTD2.F,France,11,FR,0
1,14474,COM.F,France,11,FR,0
1,14475,BLC.PA,France,11,FR,0
1,14476,BCRA.PA,France,11,FR,0
1,14477,BC1N.F,France,11,FR,0
1,14478,BABB.F,France,11,FR,0
1,14479,B5X.F,France,11,FR,0
1,14480,33B.F,France,11,FR,0
1,14481,BNZ.F,France,11,FR,0
1,14482,B8ZB.F,France,11,FR,0
1,14483,BCY.F,France,11,FR,0
1,14484,FPB.F,France,11,FR,0
1,14485,BIR.F,France,11,FR,0
1,14486,BH6.F,France,11,FR,0
1,14487,BV3.F,France,11,FR,0
1,14488,BGC.F,France,11,FR,0
1,14489,BAKA.F,France,11,FR,0
1,14490,HU3.F,France,11,FR,0
1,14491,TQJ.F,France,11,FR,0
1,14492,OSZG.F,France,11,FR,0
1,14493,BNU.F,France,11,FR,0
1,14494,FOB.F,France,11,FR,0
1,14495,MBK.F,France,11,FR,0
1,14496,FI5.F,France,11,FR,0
1,14497,08S.F,France,11,FR,0
1,14498,LIH.F,France,11,FR,0
